DienTich,City,District,MatTien,PhapLy,DuongVao,HuongNha,SoTang,SoPhongNgu,SoToilet,NoiThat,Ward,USD
230.0,1.0,2.0,7.0,1.0,9.0,8.0,7.0,30.0,30.0,2.0,46.0,6480000.0
80.0,24.0,213.0,7.0,1.0,7.0,6.0,3.0,3.0,2.0,2.0,7201.0,140000.0
100.0,68.0,672.0,5.0,4.0,4.0,1.0,2.0,3.0,1.0,3.0,24769.0,74000.0
200.0,68.0,672.0,13.0,1.0,4.0,2.0,3.0,6.0,6.0,2.0,24775.0,380000.0
100.0,1.0,268.0,5.2,1.0,45.0,8.0,5.0,6.0,5.0,2.0,9552.0,1400000.0
22.5,79.0,762.0,,1.0,,2.0,2.0,2.0,2.0,1.0,26800.0,60000.0
64.0,79.0,777.0,,1.0,,6.0,4.0,4.0,5.0,2.0,27442.0,208000.0
40.0,79.0,777.0,,1.0,4.0,3.0,2.0,2.0,2.0,2.0,27439.0,155600.0
66.0,79.0,777.0,4.0,1.0,,4.0,2.0,2.0,2.0,2.0,27436.0,180000.0
264.0,79.0,763.0,,1.0,,5.0,3.0,3.0,3.0,2.0,26833.0,880000.0
80.0,79.0,778.0,5.0,0.0,7.0,4.0,3.0,4.0,5.0,2.0,27475.0,540000.0
75.0,1.0,1.0,4.5,1.0,,6.0,1.0,2.0,2.0,2.0,28.0,372000.0
55.0,1.0,1.0,4.0,1.0,,1.0,5.0,4.0,4.0,1.0,16.0,264000.0
25.0,1.0,2.0,4.5,1.0,,3.0,5.0,3.0,3.0,2.0,73.0,184000.0
100.0,1.0,5.0,6.5,1.0,,6.0,10.0,10.0,10.0,2.0,166.0,2520000.0
94.0,79.0,767.0,5.0,1.0,,7.0,5.0,7.0,8.0,3.0,27019.0,387600.0
109.0,79.0,767.0,,1.0,,4.0,2.0,2.0,2.0,3.0,27019.0,451600.0
80.0,79.0,777.0,,1.0,,3.0,5.0,6.0,6.0,1.0,27436.0,355600.0
74.1,79.0,760.0,3.9,1.0,6.0,3.0,5.0,8.0,8.0,2.0,26743.0,1000000.0
76.0,79.0,777.0,,1.0,,3.0,2.0,2.0,2.0,2.0,27436.0,279200.0
60.0,1.0,7.0,6.1,1.0,15.0,7.0,5.0,7.0,5.0,2.0,295.0,840000.0
70.0,79.0,762.0,4.0,1.0,8.0,6.0,4.0,4.0,5.0,1.0,26809.0,368000.0
75.0,1.0,8.0,5.0,1.0,,6.0,7.0,8.0,9.0,2.0,337.0,580000.0
36.0,1.0,21.0,4.2,1.0,3.0,4.0,5.0,3.0,4.0,2.0,610.0,264000.0
60.0,79.0,770.0,4.0,1.0,12.0,1.0,4.0,6.0,6.0,2.0,27136.0,640000.0
34.0,79.0,760.0,3.2,1.0,5.0,6.0,5.0,5.0,4.0,1.0,26761.0,400000.0
42.0,1.0,268.0,6.0,1.0,7.0,3.0,5.0,4.0,3.0,2.0,9568.0,284000.0
38.0,1.0,268.0,3.1,1.0,2.0,5.0,4.0,4.0,3.0,3.0,9568.0,187200.0
38.0,1.0,7.0,4.9,1.0,,3.0,5.0,4.0,4.0,2.0,295.0,700000.0
118.0,75.0,731.0,,2.0,,4.0,2.0,4.0,2.0,1.0,26023.0,135600.0
55.0,1.0,1.0,5.4,1.0,4.0,7.0,5.0,5.0,4.0,2.0,7.0,307200.0
46.0,1.0,1.0,,1.0,3.0,7.0,3.0,3.0,3.0,2.0,16.0,200000.0
115.0,79.0,772.0,5.4,1.0,20.0,6.0,4.0,9.0,9.0,2.0,27241.0,980000.0
51.8,1.0,5.0,4.0,1.0,3.0,6.0,5.0,9.0,9.0,2.0,175.0,424000.0
95.0,1.0,5.0,4.8,1.0,,5.0,4.0,6.0,4.0,2.0,175.0,640000.0
67.5,79.0,777.0,4.5,1.0,8.0,1.0,2.0,2.0,2.0,3.0,27457.0,360000.0
64.0,79.0,785.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,27625.0,94000.0
100.0,79.0,785.0,4.55,1.0,2.0,4.0,1.0,1.0,1.0,3.0,27616.0,120000.0
63.2,79.0,761.0,,1.0,12.0,8.0,5.0,4.0,5.0,3.0,26767.0,220000.0
120.0,75.0,731.0,,4.0,,2.0,3.0,3.0,3.0,3.0,26380.0,240000.0
52.0,79.0,786.0,7.0,1.0,7.0,6.0,2.0,2.0,3.0,2.0,27643.0,154800.0
120.0,74.0,718.0,5.0,1.0,5.0,7.0,2.0,3.0,3.0,2.0,25762.0,142000.0
96.0,79.0,766.0,5.3,1.0,4.0,4.0,1.0,2.0,2.0,2.0,27004.0,344000.0
75.0,1.0,7.0,,1.0,,7.0,4.0,6.0,4.0,3.0,286.0,300000.0
120.0,91.0,911.0,8.0,1.0,20.0,6.0,5.0,16.0,17.0,2.0,31081.0,240000.0
34.0,79.0,768.0,3.0,1.0,3.0,8.0,2.0,2.0,2.0,2.0,27076.0,160000.0
65.0,1.0,1.0,,1.0,,5.0,5.0,4.0,4.0,2.0,19.0,1200000.0
79.0,79.0,765.0,6.2,1.0,,5.0,2.0,4.0,4.0,2.0,26953.0,272000.0
92.0,79.0,765.0,5.0,1.0,4.0,3.0,4.0,5.0,6.0,2.0,26929.0,424000.0
44.1,79.0,765.0,,1.0,,3.0,3.0,3.0,3.0,2.0,26950.0,280000.0
76.8,79.0,765.0,,1.0,6.0,5.0,4.0,4.0,4.0,2.0,26959.0,420000.0
60.0,79.0,776.0,,1.0,,5.0,2.0,3.0,3.0,3.0,27418.0,220000.0
45.0,1.0,7.0,8.0,1.0,,5.0,4.0,3.0,3.0,2.0,259.0,380000.0
380.0,22.0,193.0,20.0,1.0,10.0,8.0,3.0,5.0,6.0,2.0,6697.0,820000.0
45.0,79.0,765.0,,1.0,,3.0,4.0,5.0,6.0,2.0,26941.0,360000.0
98.6,79.0,765.0,6.0,1.0,,3.0,2.0,3.0,2.0,2.0,26905.0,560000.0
148.0,79.0,762.0,8.0,1.0,20.0,6.0,1.0,6.0,6.0,2.0,26812.0,720000.0
300.0,1.0,3.0,9.0,1.0,8.0,5.0,10.0,50.0,50.0,2.0,109.0,3920000.0
50.0,79.0,766.0,,1.0,5.0,6.0,2.0,4.0,4.0,2.0,26995.0,209200.0
59.0,1.0,3.0,4.1,1.0,,6.0,5.0,4.0,3.0,2.0,112.0,456000.0
105.0,1.0,3.0,,1.0,,4.0,4.0,4.0,4.0,2.0,109.0,796000.0
50.5,56.0,568.0,3.55,1.0,9.0,4.0,4.0,4.0,3.0,2.0,22342.0,460000.0
146.1,56.0,568.0,4.5,1.0,5.0,6.0,1.0,4.0,2.0,2.0,22333.0,140000.0
128.0,79.0,762.0,8.0,1.0,10.0,8.0,3.0,6.0,4.0,3.0,26812.0,660000.0
61.7,56.0,568.0,4.0,1.0,5.0,4.0,3.0,3.0,2.0,2.0,22360.0,160000.0
100.0,56.0,568.0,8.0,1.0,4.0,7.0,3.0,5.0,3.0,3.0,22390.0,150000.0
68.2,56.0,568.0,12.4,1.0,16.0,3.0,2.0,3.0,3.0,2.0,22372.0,418000.0
30.0,56.0,568.0,4.0,1.0,3.0,7.0,3.0,3.0,2.0,2.0,22366.0,102000.0
55.0,1.0,1.0,5.5,1.0,,6.0,6.0,8.0,10.0,2.0,31.0,592000.0
85.8,56.0,568.0,4.5,1.0,3.5,5.0,2.0,3.0,2.0,2.0,22327.0,140000.0
54.0,1.0,2.0,4.0,1.0,3.0,7.0,4.0,4.0,3.0,2.0,43.0,556000.0
101.2,1.0,3.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,109.0,480000.0
35.0,1.0,4.0,,1.0,,7.0,6.0,3.0,3.0,0.0,133.0,252000.0
75.0,79.0,786.0,,1.0,8.0,1.0,3.0,3.0,3.0,1.0,27643.0,224000.0
60.0,56.0,568.0,4.34,1.0,7.0,8.0,3.0,3.0,3.0,2.0,22327.0,198000.0
260.0,1.0,2.0,6.2,1.0,21.0,2.0,7.0,6.0,7.0,2.0,88.0,7800000.0
70.0,1.0,8.0,4.5,1.0,30.0,6.0,4.0,4.0,5.0,2.0,331.0,660000.0
21.0,79.0,786.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,27652.0,30000.0
95.0,79.0,762.0,7.0,1.0,,2.0,3.0,9.0,10.0,1.0,26821.0,480000.0
100.0,79.0,762.0,5.0,1.0,,5.0,3.0,4.0,3.0,2.0,26827.0,316000.0
250.0,52.0,540.0,5.0,1.0,12.0,5.0,2.0,5.0,3.0,2.0,21574.0,380000.0
69.0,1.0,1.0,6.0,1.0,,3.0,6.0,4.0,5.0,2.0,7.0,880000.0
115.0,89.0,884.0,,1.0,20.0,5.0,2.0,3.0,3.0,0.0,30322.0,144000.0
86.0,1.0,2.0,4.0,1.0,,1.0,3.0,3.0,3.0,1.0,67.0,520000.0
115.0,89.0,884.0,10.0,1.0,20.0,5.0,2.0,3.0,3.0,0.0,30322.0,144000.0
30.0,1.0,274.0,4.5,1.0,2.0,7.0,5.0,3.0,4.0,3.0,9853.0,126000.0
101.2,1.0,17.0,8.0,1.0,12.0,6.0,4.0,3.0,3.0,1.0,478.0,600000.0
43.1,79.0,776.0,2.99,1.0,4.5,8.0,2.0,3.0,3.0,2.0,27433.0,168000.0
17.0,79.0,773.0,,0.0,3.0,6.0,2.0,1.0,2.0,2.0,27280.0,84000.0
21.0,79.0,776.0,3.0,1.0,2.0,6.0,3.0,2.0,3.0,1.0,27427.0,66000.0
35.0,1.0,268.0,,1.0,,6.0,4.0,4.0,4.0,3.0,9562.0,154000.0
36.75,79.0,785.0,,4.0,5.0,2.0,2.0,2.0,2.0,1.0,27619.0,88000.0
72.0,79.0,785.0,,2.0,,6.0,1.0,5.0,3.0,2.0,27619.0,120000.0
56.0,1.0,1.0,4.0,1.0,,7.0,5.0,4.0,4.0,2.0,8.0,460000.0
139.0,48.0,493.0,,1.0,,3.0,2.0,5.0,3.0,3.0,20281.0,272000.0
31.0,79.0,765.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,26908.0,170000.0
30.0,79.0,765.0,3.27,1.0,4.0,6.0,3.0,2.0,3.0,3.0,26947.0,152000.0
16.0,79.0,765.0,3.1,1.0,3.0,4.0,2.0,2.0,2.0,3.0,26938.0,110000.0
18.0,79.0,765.0,3.3,1.0,3.0,2.0,5.0,2.0,3.0,2.0,26938.0,144000.0
180.0,31.0,311.0,,1.0,,7.0,5.0,5.0,5.0,2.0,11536.0,872000.0
412.0,22.0,193.0,20.0,1.0,15.0,5.0,4.0,7.0,7.0,0.0,6673.0,1786800.0
283.0,22.0,193.0,10.0,1.0,15.0,7.0,3.0,5.0,5.0,2.0,6673.0,996000.0
25.0,79.0,765.0,6.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,26908.0,146000.0
50.0,1.0,6.0,4.0,1.0,12.0,6.0,6.0,4.0,4.0,2.0,217.0,472000.0
60.0,31.0,307.0,,0.0,,4.0,4.0,4.0,4.0,1.0,11431.0,182800.0
75.0,31.0,307.0,5.0,0.0,,5.0,4.0,4.0,4.0,1.0,11431.0,210000.0
116.9,22.0,195.0,6.0,2.0,20.5,8.0,5.0,6.0,8.0,1.0,6793.0,275884.0
114.0,74.0,718.0,,1.0,,3.0,4.0,4.0,4.0,2.0,25760.0,340000.0
42.0,79.0,764.0,3.6,1.0,3.0,6.0,2.0,2.0,2.0,3.0,26881.0,152000.0
81.0,1.0,279.0,5.0,1.0,11.0,3.0,5.0,4.0,5.0,0.0,10183.0,428000.0
48.0,79.0,767.0,4.0,1.0,,3.0,2.0,2.0,2.0,3.0,27037.0,159600.0
46.0,79.0,764.0,4.0,1.0,6.0,8.0,2.0,3.0,3.0,2.0,26898.0,264000.0
136.0,56.0,568.0,5.5,1.0,,3.0,5.0,12.0,13.0,2.0,22369.0,1040000.0
170.0,1.0,19.0,10.0,1.0,6.0,1.0,3.0,6.0,6.0,3.0,625.0,1680000.0
35.0,1.0,19.0,4.0,1.0,,3.0,6.0,4.0,5.0,3.0,634.0,184000.0
110.0,1.0,6.0,4.2,1.0,4.5,3.0,8.0,29.0,29.0,1.0,220.0,720000.0
30.0,1.0,8.0,4.7,1.0,10.0,6.0,5.0,6.0,5.0,1.0,334.0,220000.0
30.0,1.0,8.0,3.5,4.0,20.0,1.0,4.0,3.0,2.0,2.0,328.0,107200.0
262.0,79.0,763.0,16.0,1.0,16.0,5.0,2.0,4.0,4.0,2.0,26866.0,2080000.0
150.0,74.0,721.0,5.0,1.0,16.0,6.0,1.0,3.0,2.0,0.0,25846.0,84000.0
38.0,1.0,21.0,4.5,1.0,2.5,5.0,1.0,1.0,1.0,2.0,619.0,152000.0
54.0,1.0,8.0,4.0,1.0,4.0,5.0,5.0,6.0,4.0,2.0,313.0,400000.0
40.0,1.0,7.0,4.5,1.0,7.0,6.0,5.0,4.0,4.0,2.0,286.0,360000.0
35.0,79.0,768.0,3.0,1.0,,5.0,2.0,2.0,2.0,3.0,27076.0,198000.0
600.0,79.0,766.0,30.0,1.0,8.0,7.0,4.0,30.0,30.0,2.0,27004.0,2480000.0
77.0,79.0,767.0,5.0,1.0,20.0,7.0,4.0,4.0,4.0,1.0,27040.0,420000.0
54.96,79.0,761.0,4.0,1.0,5.0,4.0,1.0,2.0,2.0,0.0,26779.0,172000.0
46.5,1.0,17.0,5.5,1.0,5.0,6.0,4.0,3.0,4.0,3.0,508.0,148000.0
90.0,1.0,18.0,7.5,1.0,30.0,4.0,4.0,2.0,3.0,3.0,571.0,780000.0
37.0,1.0,7.0,,1.0,,5.0,5.0,6.0,4.0,2.0,295.0,240000.0
330.0,1.0,5.0,12.0,1.0,,4.0,4.0,4.0,4.0,2.0,172.0,2400000.0
40.0,79.0,764.0,4.0,1.0,2.0,5.0,3.0,3.0,2.0,0.0,26884.0,164000.0
1111.0,77.0,747.0,13.4,1.0,24.0,7.0,2.0,3.0,3.0,3.0,26539.0,1800000.0
103.0,22.0,195.0,,1.0,,5.0,2.0,3.0,3.0,2.0,6796.0,152000.0
120.0,22.0,193.0,7.5,1.0,13.5,6.0,5.0,16.0,16.0,0.0,6673.0,388000.0
100.0,22.0,193.0,7.5,1.0,22.0,6.0,2.0,4.0,4.0,0.0,6673.0,176000.0
220.0,22.0,193.0,17.0,4.0,12.5,7.0,3.0,5.0,5.0,0.0,6673.0,880000.0
48.0,79.0,777.0,4.1,1.0,,7.0,4.0,4.0,4.0,2.0,27463.0,252000.0
300.0,22.0,193.0,10.0,4.0,10.0,6.0,4.0,1.0,1.0,2.0,6679.0,800000.0
175.0,22.0,193.0,15.0,4.0,10.0,7.0,3.0,5.0,5.0,0.0,6673.0,680000.0
340.0,22.0,193.0,20.0,2.0,8.0,8.0,3.0,8.0,7.0,2.0,6697.0,600000.0
44.0,1.0,268.0,4.0,1.0,6.0,6.0,3.0,3.0,3.0,3.0,9547.0,440000.0
68.0,1.0,1.0,4.5,1.0,6.0,3.0,2.0,2.0,2.0,2.0,16.0,556000.0
324.0,1.0,3.0,12.0,1.0,,8.0,3.0,4.0,4.0,2.0,91.0,4536000.0
60.0,79.0,763.0,,1.0,,6.0,2.0,2.0,2.0,2.0,26848.0,152000.0
149.0,68.0,672.0,9.7,1.0,10.0,8.0,4.0,22.0,22.0,2.0,24781.0,1920000.0
112.0,68.0,672.0,5.0,1.0,20.0,5.0,5.0,22.0,22.0,2.0,24781.0,1400000.0
98.0,31.0,305.0,7.0,1.0,15.0,4.0,5.0,5.0,5.0,2.0,11407.0,520000.0
30.0,1.0,7.0,5.0,1.0,,3.0,5.0,3.0,4.0,2.0,280.0,234000.0
29.0,79.0,760.0,,1.0,,3.0,1.0,1.0,1.0,0.0,26734.0,248000.0
37.0,1.0,4.0,4.5,1.0,3.5,6.0,6.0,3.0,4.0,2.0,139.0,320000.0
48.0,79.0,777.0,4.0,1.0,,6.0,3.0,3.0,3.0,1.0,27439.0,224000.0
48.5,79.0,772.0,4.0,1.0,,2.0,3.0,4.0,4.0,1.0,27211.0,600000.0
30.0,79.0,777.0,,1.0,,4.0,3.0,4.0,3.0,2.0,27442.0,115200.0
114.0,74.0,718.0,,4.0,,1.0,4.0,3.0,4.0,0.0,25760.0,398800.0
66.0,1.0,1.0,4.0,1.0,,3.0,6.0,10.0,8.0,2.0,34.0,420000.0
105.0,79.0,766.0,5.0,1.0,8.0,6.0,3.0,4.0,4.0,2.0,26968.0,560000.0
80.0,79.0,770.0,8.0,1.0,8.0,8.0,2.0,3.0,3.0,2.0,27139.0,560000.0
504.0,79.0,769.0,24.0,1.0,16.0,6.0,3.0,5.0,5.0,2.0,27106.0,5000000.0
60.0,1.0,6.0,5.0,1.0,,5.0,5.0,7.0,8.0,2.0,217.0,500000.0
212.0,79.0,763.0,10.2,1.0,30.0,6.0,2.0,3.0,3.0,2.0,26842.0,800000.0
65.0,1.0,5.0,6.0,1.0,,6.0,8.0,9.0,10.0,2.0,175.0,720000.0
60.0,74.0,725.0,,1.0,,5.0,3.0,3.0,3.0,2.0,25969.0,120000.0
592.6,79.0,767.0,10.0,1.0,44.0,5.0,7.0,102.0,102.0,2.0,27034.0,5000000.0
213.0,79.0,763.0,8.2,1.0,5.0,7.0,1.0,3.0,3.0,3.0,26848.0,300000.0
72.0,68.0,672.0,4.5,1.0,8.0,1.0,3.0,5.0,4.0,3.0,24772.0,320000.0
230.0,1.0,3.0,20.0,1.0,22.0,8.0,3.0,4.0,4.0,2.0,91.0,2668000.0
120.0,27.0,261.0,6.0,1.0,56.0,1.0,3.0,4.0,5.0,1.0,9397.0,440000.0
110.3,72.0,709.0,5.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,25642.0,47200.0
168.0,79.0,784.0,8.0,1.0,2.5,2.0,1.0,4.0,4.0,0.0,27562.0,204000.0
110.0,79.0,771.0,,1.0,,4.0,2.0,4.0,4.0,2.0,27172.0,960000.0
103.0,79.0,768.0,5.2,1.0,,1.0,2.0,3.0,3.0,2.0,27061.0,820000.0
450.0,22.0,193.0,,1.0,,6.0,4.0,9.0,9.0,2.0,6673.0,368000.0
90.0,79.0,765.0,,1.0,,2.0,5.0,11.0,11.0,2.0,26905.0,496000.0
140.0,79.0,763.0,10.0,1.0,12.0,7.0,3.0,4.0,4.0,3.0,26866.0,276000.0
85.0,74.0,723.0,,1.0,,7.0,3.0,3.0,4.0,0.0,25891.0,228000.0
375.0,74.0,718.0,,1.0,,4.0,2.0,5.0,4.0,2.0,25753.0,796000.0
33.0,1.0,268.0,4.1,1.0,20.0,3.0,5.0,4.0,4.0,3.0,9550.0,416000.0
320.0,1.0,19.0,6.0,1.0,,5.0,5.0,4.0,4.0,2.0,592.0,1236000.0
50.0,79.0,762.0,4.55,1.0,,5.0,3.0,4.0,3.0,2.0,26827.0,284000.0
80.0,1.0,268.0,5.0,1.0,12.0,6.0,4.0,5.0,4.0,3.0,9552.0,500000.0
155.0,1.0,274.0,8.0,1.0,15.0,4.0,4.0,5.0,4.0,1.0,9877.0,960000.0
45.0,79.0,776.0,,1.0,,5.0,5.0,4.0,5.0,1.0,27430.0,272000.0
80.0,31.0,303.0,4.75,1.0,9.0,1.0,3.0,3.0,2.0,3.0,11323.0,460000.0
200.0,79.0,762.0,,1.0,,6.0,2.0,4.0,3.0,1.0,26812.0,1120000.0
80.0,74.0,725.0,5.0,1.0,10.0,6.0,2.0,2.0,3.0,3.0,25987.0,136000.0
61.0,74.0,725.0,5.0,1.0,5.0,6.0,1.0,2.0,1.0,2.0,25987.0,86000.0
140.0,79.0,763.0,7.0,1.0,12.0,5.0,3.0,4.0,4.0,2.0,26851.0,360000.0
71.0,79.0,763.0,5.0,0.0,5.0,3.0,3.0,5.0,4.0,2.0,26848.0,380000.0
108.7,31.0,311.0,6.0,0.0,,5.0,5.0,5.0,5.0,1.0,11536.0,644400.0
116.7,79.0,763.0,,1.0,,6.0,1.0,3.0,2.0,0.0,26830.0,172000.0
242.8,49.0,502.0,,1.0,,3.0,2.0,2.0,2.0,3.0,20344.0,380000.0
92.0,1.0,6.0,6.8,1.0,3.5,6.0,2.0,3.0,2.0,0.0,199.0,980000.0
120.0,1.0,6.0,15.0,1.0,,6.0,5.0,8.0,10.0,2.0,190.0,1440000.0
78.0,75.0,731.0,,1.0,,6.0,2.0,2.0,2.0,1.0,26059.0,91600.0
112.89,79.0,762.0,,1.0,7.0,4.0,3.0,3.0,3.0,2.0,26827.0,316000.0
76.0,79.0,766.0,10.0,1.0,4.0,2.0,3.0,3.0,3.0,2.0,26968.0,272000.0
48.0,79.0,762.0,4.0,1.0,2.5,7.0,2.0,2.0,2.0,3.0,26812.0,136000.0
110.0,31.0,311.0,5.0,4.0,21.0,4.0,3.0,3.0,3.0,3.0,11563.0,228000.0
30.0,1.0,274.0,4.0,1.0,5.0,5.0,5.0,3.0,3.0,3.0,9877.0,110000.0
212.5,79.0,762.0,8.5,1.0,12.0,6.0,3.0,3.0,4.0,0.0,26809.0,580000.0
250.0,79.0,762.0,10.0,1.0,10.0,6.0,2.0,5.0,4.0,2.0,26809.0,720000.0
75.0,48.0,492.0,4.0,1.0,,3.0,4.0,3.0,3.0,1.0,20257.0,388000.0
86.0,77.0,747.0,4.5,1.0,6.0,7.0,2.0,2.0,3.0,3.0,26533.0,236000.0
32.0,79.0,761.0,,1.0,6.0,1.0,2.0,3.0,3.0,3.0,26776.0,102000.0
102.0,79.0,778.0,6.4,1.0,,6.0,3.0,3.0,2.0,2.0,27478.0,332000.00000000006
200.0,1.0,2.0,10.0,1.0,30.0,3.0,8.0,50.0,50.0,2.0,82.0,4800000.0
86.2,1.0,4.0,3.2,1.0,2.0,8.0,4.0,7.0,7.0,2.0,127.0,372400.0
605.8,79.0,762.0,12.0,1.0,18.0,2.0,3.0,6.0,6.0,1.0,26812.0,3160000.0
47.2,79.0,778.0,3.85,1.0,2.0,4.0,2.0,3.0,2.0,0.0,27469.0,116000.0
62.0,74.0,725.0,,1.0,6.0,3.0,3.0,4.0,4.0,2.0,25972.0,154000.0
46.0,79.0,764.0,,1.0,,5.0,4.0,4.0,4.0,2.0,26887.0,260000.0
85.8,56.0,568.0,5.0,1.0,,5.0,3.0,4.0,3.0,0.0,22372.0,344000.0
58.0,1.0,7.0,,1.0,,3.0,4.0,3.0,3.0,2.0,268.0,500000.0
586.0,77.0,754.0,10.0,1.0,10.0,1.0,1.0,2.0,2.0,2.0,26725.0,154000.0
105.0,48.0,494.0,4.3,1.0,6.0,8.0,2.0,3.0,2.0,2.0,20290.0,132000.0
80.0,79.0,765.0,,1.0,,2.0,3.0,3.0,4.0,2.0,26917.0,307600.0
46.0,79.0,768.0,,1.0,,5.0,4.0,4.0,4.0,2.0,27055.0,528000.0
41.0,1.0,1.0,,1.0,,3.0,5.0,4.0,4.0,2.0,28.0,239600.0
62.0,1.0,21.0,5.0,1.0,5.0,8.0,1.0,3.0,3.0,0.0,604.0,220000.0
56.0,79.0,762.0,,1.0,8.0,5.0,3.0,4.0,4.0,2.0,26821.0,244000.0
157.0,79.0,771.0,6.9,1.0,,6.0,3.0,4.0,5.0,2.0,27172.0,1360000.0
60.0,79.0,762.0,,1.0,8.0,4.0,2.0,3.0,3.0,1.0,26821.0,248000.0
35.0,1.0,4.0,4.72,1.0,3.0,7.0,6.0,3.0,3.0,2.0,139.0,252000.0
50.0,1.0,6.0,4.0,1.0,20.0,7.0,5.0,6.0,4.0,2.0,178.0,1060000.0
84.0,56.0,568.0,,1.0,13.0,7.0,3.0,5.0,6.0,2.0,22327.0,220000.0
60.0,1.0,19.0,4.3,1.0,3.5,6.0,5.0,4.0,4.0,2.0,631.0,520000.0
65.0,79.0,769.0,7.0,1.0,,6.0,1.0,2.0,1.0,1.0,27100.0,216000.0
50.0,1.0,4.0,5.0,1.0,,7.0,4.0,3.0,3.0,2.0,148.0,264000.0
1000.0,75.0,742.0,,1.0,,2.0,1.0,2.0,2.0,3.0,26497.0,88000.0
33.5,79.0,778.0,4.2,1.0,3.0,7.0,2.0,2.0,2.0,2.0,27475.0,140000.0
55.9,79.0,777.0,4.3,1.0,5.0,5.0,4.0,5.0,5.0,2.0,27448.0,260000.0
69.0,1.0,274.0,,1.0,,6.0,3.0,3.0,3.0,2.0,9892.0,256000.0
90.0,1.0,7.0,5.0,1.0,26.0,8.0,4.0,4.0,4.0,3.0,280.0,900000.0
45.0,1.0,5.0,4.0,1.0,,4.0,5.0,3.0,4.0,3.0,175.0,327999.99999999994
64.0,79.0,767.0,4.0,1.0,,3.0,3.0,3.0,3.0,3.0,27019.0,303600.0
50.0,79.0,767.0,,1.0,6.0,3.0,4.0,4.0,3.0,3.0,27019.0,255200.0
57.0,1.0,5.0,5.0,1.0,,4.0,8.0,7.0,8.0,3.0,175.0,1060000.0
111.0,1.0,3.0,6.14,1.0,8.0,7.0,7.0,12.0,12.0,3.0,106.0,2600000.0
82.0,79.0,778.0,4.0,1.0,4.0,4.0,2.0,3.0,3.0,2.0,27484.0,224000.0
77.0,79.0,786.0,,1.0,12.0,4.0,1.0,2.0,2.0,3.0,27655.0,208000.0
105.0,79.0,770.0,6.0,1.0,4.0,4.0,1.0,5.0,4.0,3.0,27139.0,500000.0
111.5,56.0,568.0,6.3,1.0,5.0,3.0,2.0,2.0,2.0,2.0,22360.0,220000.0
600.0,48.0,494.0,18.0,1.0,10.5,5.0,3.0,34.0,34.0,2.0,20285.0,1000000.0
72.0,79.0,765.0,34.0,1.0,62.0,5.0,3.0,3.0,4.0,2.0,26905.0,720000.0
135.0,27.0,261.0,9.0,4.0,61.0,3.0,3.0,4.0,4.0,0.0,9397.0,560000.0
85.0,1.0,5.0,5.0,1.0,4.0,6.0,4.0,4.0,4.0,2.0,169.0,480000.0
82.0,1.0,6.0,6.3,1.0,,7.0,8.0,19.0,19.0,2.0,214.0,1008000.0
54.0,79.0,775.0,4.0,1.0,8.0,7.0,2.0,2.0,2.0,2.0,27352.0,204000.0
100.0,75.0,740.0,5.0,1.0,45.0,3.0,4.0,8.0,4.0,2.0,26395.0,260000.0
54.0,1.0,6.0,5.0,1.0,,2.0,6.0,10.0,10.0,2.0,187.0,780000.0
42.0,79.0,775.0,4.0,1.0,4.0,3.0,3.0,2.0,3.0,2.0,27358.0,212000.0
42.0,79.0,775.0,4.0,1.0,4.0,4.0,3.0,3.0,3.0,2.0,27346.0,204000.0
60.0,1.0,5.0,6.0,1.0,,5.0,8.0,9.0,12.0,2.0,175.0,720000.0
58.0,1.0,6.0,5.0,1.0,,1.0,8.0,8.0,12.0,2.0,217.0,556000.0
70.0,1.0,6.0,6.0,1.0,,4.0,8.0,8.0,12.0,2.0,190.0,920000.0
60.0,79.0,768.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,3.0,27079.0,420000.0
52.0,79.0,761.0,4.0,1.0,,6.0,4.0,6.0,6.0,2.0,26773.0,175200.0
76.5,87.0,866.0,4.5,1.0,17.0,1.0,1.0,2.0,1.0,0.0,29893.0,54000.0
116.0,56.0,568.0,5.0,1.0,,3.0,1.0,2.0,1.0,1.0,22357.0,208800.0
60.0,79.0,767.0,,1.0,16.0,4.0,1.0,2.0,2.0,3.0,27013.0,288000.0
32.0,1.0,21.0,4.0,1.0,2.5,7.0,5.0,3.0,4.0,2.0,619.0,180000.0
42.0,79.0,765.0,,1.0,,6.0,4.0,5.0,6.0,2.0,26938.0,272000.0
56.0,1.0,6.0,5.0,1.0,,3.0,7.0,7.0,10.0,2.0,187.0,640000.0
439.0,79.0,769.0,15.0,1.0,30.0,5.0,4.0,8.0,5.0,1.0,27088.0,3520000.0
52.0,79.0,770.0,5.0,1.0,,5.0,4.0,4.0,3.0,1.0,27145.0,480000.0
335.0,68.0,678.0,8.0,1.0,5.0,5.0,1.0,4.0,2.0,2.0,24958.0,260000.0
